HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans
3UDTAB6HIAEBFUZG3JOW4C487UH90E,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,320DUZ38GC10JUL4TZ9E3I1H4Y2GJL,worker_211,Submitted,Mon Jan 23 06:34:02 PST 2023,Mon Jan 23 06:35:54 PST 2023,Thu Jan 26 06:35:54 PST 2023,,,,112,100% (4/4),100% (4/4),100% (4/4),133_2-1,0,MARCO_49_1824185962-5,4,"Sugar in the Morning, Sugar in the Evening Sugar is something that should be used as an occasional treat rather than part of your daily consumption. However, sugar isn’t always bad for you.  Did you know that it makes an excellent scrub for your skin?  Sugar has natural alpha-hydroxy acids that can improve the texture of your skin.  Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.  You can use either white or brown sugar.  Do you want to tone your complexion and tighten your pores?  Instead of using olive oil, mix the sugar with freshly squeezed lemon juice.  The citric acid in the lemon juice has natural astringent properties and is a better choice if you have oily skin.  Granulated sugar is a mild abrasive, which makes it an ideal exfoliant.  To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste.  Apply it to your face or body in small, circular motions and let it dry between 5-10 minutes, then rinse with cool water.  3.  Yogurt is Parfait for Your Skin Many people enjoy parfaits as they are so versatile.  Do you like tasty yogurt parfaits for breakfast or a low-calorie treat?",2.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":912,""label"":""relevant-text-span"",""startOffset"":813}]}}]",x,,"['To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste']"
3QMELQS6Z9QCX5HHZP4Z4YETQJ96RZ,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,9,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3HMVI3QICO7TA4Q0XGPE6ICZFJX1YH,worker_178,Submitted,Tue Jan 24 05:03:04 PST 2023,Tue Jan 24 05:11:20 PST 2023,Fri Jan 27 05:11:20 PST 2023,,,,496,41% (14/34),41% (14/34),41% (14/34),133_2-1,0,MARCO_49_1824185962-5,4,"Sugar in the Morning, Sugar in the Evening Sugar is something that should be used as an occasional treat rather than part of your daily consumption. However, sugar isn’t always bad for you.  Did you know that it makes an excellent scrub for your skin?  Sugar has natural alpha-hydroxy acids that can improve the texture of your skin.  Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.  You can use either white or brown sugar.  Do you want to tone your complexion and tighten your pores?  Instead of using olive oil, mix the sugar with freshly squeezed lemon juice.  The citric acid in the lemon juice has natural astringent properties and is a better choice if you have oily skin.  Granulated sugar is a mild abrasive, which makes it an ideal exfoliant.  To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste.  Apply it to your face or body in small, circular motions and let it dry between 5-10 minutes, then rinse with cool water.  3.  Yogurt is Parfait for Your Skin Many people enjoy parfaits as they are so versatile.  Do you like tasty yogurt parfaits for breakfast or a low-calorie treat?",2.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":912,""label"":""relevant-text-span"",""startOffset"":740}]}}]",x,,"['Granulated sugar is a mild abrasive, which makes it an ideal exfoliant.  To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste']"
3QMELQS6Z9QCX5HHZP4Z4YETQJ96RZ,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,9,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3T111IHZ5J5228H9NYCDDS1LA869RW,worker_202,Submitted,Tue Jan 24 05:02:50 PST 2023,Tue Jan 24 05:04:15 PST 2023,Fri Jan 27 05:04:15 PST 2023,,,,85,75% (12/16),75% (12/16),75% (12/16),133_2-1,0,MARCO_49_1824185962-5,4,"Sugar in the Morning, Sugar in the Evening Sugar is something that should be used as an occasional treat rather than part of your daily consumption. However, sugar isn’t always bad for you.  Did you know that it makes an excellent scrub for your skin?  Sugar has natural alpha-hydroxy acids that can improve the texture of your skin.  Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.  You can use either white or brown sugar.  Do you want to tone your complexion and tighten your pores?  Instead of using olive oil, mix the sugar with freshly squeezed lemon juice.  The citric acid in the lemon juice has natural astringent properties and is a better choice if you have oily skin.  Granulated sugar is a mild abrasive, which makes it an ideal exfoliant.  To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste.  Apply it to your face or body in small, circular motions and let it dry between 5-10 minutes, then rinse with cool water.  3.  Yogurt is Parfait for Your Skin Many people enjoy parfaits as they are so versatile.  Do you like tasty yogurt parfaits for breakfast or a low-calorie treat?",2.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":149,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":484,""label"":""relevant-text-span"",""startOffset"":335},{""endOffset"":1036,""label"":""relevant-text-span"",""startOffset"":812}]}}]",x,,"['Sugar in the Morning, Sugar in the Evening Sugar is something that should be used as an occasional treat rather than part of your daily consumption. ', 'Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.  You can use either white or brown sugar. ', ' To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste.  Apply it to your face or body in small, circular motions and let it dry between 5-10 minutes, then rinse with cool water.']"
3QMELQS6Z9QCX5HHZP4Z4YETQJ96RZ,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,9,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,36W0OB37H1T4J5LJVRUICC1822WZH4,worker_379,Submitted,Tue Jan 24 05:05:09 PST 2023,Tue Jan 24 05:07:29 PST 2023,Fri Jan 27 05:07:29 PST 2023,,,,140,67% (16/24),67% (16/24),67% (16/24),133_2-1,0,MARCO_49_1824185962-5,4,"Sugar in the Morning, Sugar in the Evening Sugar is something that should be used as an occasional treat rather than part of your daily consumption. However, sugar isn’t always bad for you.  Did you know that it makes an excellent scrub for your skin?  Sugar has natural alpha-hydroxy acids that can improve the texture of your skin.  Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.  You can use either white or brown sugar.  Do you want to tone your complexion and tighten your pores?  Instead of using olive oil, mix the sugar with freshly squeezed lemon juice.  The citric acid in the lemon juice has natural astringent properties and is a better choice if you have oily skin.  Granulated sugar is a mild abrasive, which makes it an ideal exfoliant.  To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste.  Apply it to your face or body in small, circular motions and let it dry between 5-10 minutes, then rinse with cool water.  3.  Yogurt is Parfait for Your Skin Many people enjoy parfaits as they are so versatile.  Do you like tasty yogurt parfaits for breakfast or a low-calorie treat?",2.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":441,""label"":""relevant-text-span"",""startOffset"":253}]}}]",x,,"['Sugar has natural alpha-hydroxy acids that can improve the texture of your skin.  Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.']"
32CXT5U15KIRHBSMWYW2TNX43D38UR,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3M68NM076MMFKPFBPR91TIAJK1TR6M,worker_290,Submitted,Mon Jan 23 06:24:20 PST 2023,Mon Jan 23 06:29:57 PST 2023,Thu Jan 26 06:29:57 PST 2023,,,,337,79% (11/14),79% (11/14),79% (11/14),133_2-3,0,MARCO_21_1042469229-2,4,"Try one of these to boost the appearance of your skin: The DIY Honey and Oatmeal Scrub Ideal for: Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.  With this amazing scrub coconut oil adds that extra nourishing effect.  This recipe makes enough body scrub for one full-body application.  What to use: • 1 cup of oatmeal • 1/4 cup of honey • One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.  Used when needed on the entire body, except the face, by scrubbing the mixture delicately on the skin.  The DIY Lavender and Epsom Salt Scrub Ideal for: Stressed and inflamed skin.  Epsom salt can act as a gentle exfoliant as well as an effective muscle relaxant.  This recipe also includes green tea, an excellent antioxidant, and lavender oil which is known to soothe and relax the skin.  This recipe makes enough body scrub for one full-body application.",1.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":288,""label"":""relevant-text-span"",""startOffset"":98}]}}]",x,,"['Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.']"
32CXT5U15KIRHBSMWYW2TNX43D38UR,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3OLQQLKKNX42ZGPDN4JQ3FG5RINEJ2,worker_229,Submitted,Mon Jan 23 06:40:45 PST 2023,Mon Jan 23 06:45:37 PST 2023,Thu Jan 26 06:45:37 PST 2023,,,,292,89% (16/18),89% (16/18),89% (16/18),133_2-3,0,MARCO_21_1042469229-2,4,"Try one of these to boost the appearance of your skin: The DIY Honey and Oatmeal Scrub Ideal for: Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.  With this amazing scrub coconut oil adds that extra nourishing effect.  This recipe makes enough body scrub for one full-body application.  What to use: • 1 cup of oatmeal • 1/4 cup of honey • One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.  Used when needed on the entire body, except the face, by scrubbing the mixture delicately on the skin.  The DIY Lavender and Epsom Salt Scrub Ideal for: Stressed and inflamed skin.  Epsom salt can act as a gentle exfoliant as well as an effective muscle relaxant.  This recipe also includes green tea, an excellent antioxidant, and lavender oil which is known to soothe and relax the skin.  This recipe makes enough body scrub for one full-body application.",1.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":693,""label"":""relevant-text-span"",""startOffset"":520}]}}]",x,,"['Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.']"
3QXFBUZ40OV6AQY4FW8QL0E2RWGGUF,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3Z7ISHFUH5ABQUKQSN0CZZ89ZD28ZI,worker_241,Submitted,Mon Jan 23 06:33:26 PST 2023,Mon Jan 23 06:38:39 PST 2023,Thu Jan 26 06:38:39 PST 2023,,,,313,100% (22/22),100% (14/14),100% (13/13),133_2-3,0,MARCO_21_1042469229-2,4,"Try one of these to boost the appearance of your skin: The DIY Honey and Oatmeal Scrub Ideal for: Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.  With this amazing scrub coconut oil adds that extra nourishing effect.  This recipe makes enough body scrub for one full-body application.  What to use: • 1 cup of oatmeal • 1/4 cup of honey • One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.  Used when needed on the entire body, except the face, by scrubbing the mixture delicately on the skin.  The DIY Lavender and Epsom Salt Scrub Ideal for: Stressed and inflamed skin.  Epsom salt can act as a gentle exfoliant as well as an effective muscle relaxant.  This recipe also includes green tea, an excellent antioxidant, and lavender oil which is known to soothe and relax the skin.  This recipe makes enough body scrub for one full-body application.",1.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":770,""label"":""relevant-text-span"",""startOffset"":430}]}}]",x,,"['What to use:  1 cup of oatmeal  1/4 cup of honey  One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.']"
31HLTCK4CPA6N5N4KMIVHMGL53PGV4,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,34YB12FSQ33QK2RPWWM6JATY8SXMGV,worker_299,Submitted,Mon Jan 23 06:40:14 PST 2023,Mon Jan 23 06:45:39 PST 2023,Thu Jan 26 06:45:39 PST 2023,,,,325,75% (6/8),50% (1/2),100% (1/1),133_2-3,0,MARCO_21_1042469229-2,4,"Try one of these to boost the appearance of your skin: The DIY Honey and Oatmeal Scrub Ideal for: Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.  With this amazing scrub coconut oil adds that extra nourishing effect.  This recipe makes enough body scrub for one full-body application.  What to use: • 1 cup of oatmeal • 1/4 cup of honey • One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.  Used when needed on the entire body, except the face, by scrubbing the mixture delicately on the skin.  The DIY Lavender and Epsom Salt Scrub Ideal for: Stressed and inflamed skin.  Epsom salt can act as a gentle exfoliant as well as an effective muscle relaxant.  This recipe also includes green tea, an excellent antioxidant, and lavender oil which is known to soothe and relax the skin.  This recipe makes enough body scrub for one full-body application.",1.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":564,""label"":""relevant-text-span"",""startOffset"":445}]}}]",x,,['1 cup of oatmeal  1/4 cup of honey  One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl']
31HLTCK4CPA6N5N4KMIVHMGL53PGV4,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,30ZX6P7VFDAA40DXUKOP1E7GUFXJ25,worker_211,Submitted,Mon Jan 23 06:36:58 PST 2023,Mon Jan 23 06:38:23 PST 2023,Thu Jan 26 06:38:23 PST 2023,,,,85,100% (4/4),100% (4/4),100% (4/4),133_2-3,0,MARCO_21_1042469229-2,4,"Try one of these to boost the appearance of your skin: The DIY Honey and Oatmeal Scrub Ideal for: Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.  With this amazing scrub coconut oil adds that extra nourishing effect.  This recipe makes enough body scrub for one full-body application.  What to use: • 1 cup of oatmeal • 1/4 cup of honey • One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.  Used when needed on the entire body, except the face, by scrubbing the mixture delicately on the skin.  The DIY Lavender and Epsom Salt Scrub Ideal for: Stressed and inflamed skin.  Epsom salt can act as a gentle exfoliant as well as an effective muscle relaxant.  This recipe also includes green tea, an excellent antioxidant, and lavender oil which is known to soothe and relax the skin.  This recipe makes enough body scrub for one full-body application.",1.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":287,""label"":""relevant-text-span"",""startOffset"":98}]}}]",x,,"['Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized']"
3S4TINXCD42F646W3O43LJVGTX0BOG,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,37XITHEIS1O406OCZIM4FI2TGN5RCF,worker_500,Submitted,Mon Jan 23 06:27:06 PST 2023,Mon Jan 23 06:36:12 PST 2023,Thu Jan 26 06:36:12 PST 2023,,,,546,72% (13/18),69% (11/16),69% (11/16),133_2-3,0,MARCO_28_81767398-3,4,"2. Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once it’s cooled down, your homemade moisturiser is ready to use!  Vitamin E is acknowledged to be extremely beneficial for the skin.  It has excellent moisturising properties while treating acne scars.  Also, olive oil and coconut oil lock in the skin’s moisture, deterring dehydration and dryness.  3. Aloe vera moisturiser Image courtesy: iStock Ingredients: 2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.  That is all!  This is a homemade moisturiser that will keep your skin supple and soft while aiming at diminishing the wrinkles and tightening up the skin.  Aloe vera can do marvels for your complexion, especially if you’re dealing with excessive dryness during winter.  It aims at rejuvenating fibroblast cells in the skin, which protect your complexion from the harmful UV radiation.",2.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":260,""label"":""relevant-text-span"",""startOffset"":3}]}}]",x,,['Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.']
3OND0WXMI0U3LQWT92B32I40K8ZEHV,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,304SM51WA8JXRGWJ07QEU817K4NBSF,worker_241,Submitted,Mon Jan 23 06:33:27 PST 2023,Mon Jan 23 06:37:58 PST 2023,Thu Jan 26 06:37:58 PST 2023,,,,271,100% (22/22),100% (14/14),100% (13/13),133_2-3,0,MARCO_28_81767398-3,4,"2. Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once it’s cooled down, your homemade moisturiser is ready to use!  Vitamin E is acknowledged to be extremely beneficial for the skin.  It has excellent moisturising properties while treating acne scars.  Also, olive oil and coconut oil lock in the skin’s moisture, deterring dehydration and dryness.  3. Aloe vera moisturiser Image courtesy: iStock Ingredients: 2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.  That is all!  This is a homemade moisturiser that will keep your skin supple and soft while aiming at diminishing the wrinkles and tightening up the skin.  Aloe vera can do marvels for your complexion, especially if you’re dealing with excessive dryness during winter.  It aims at rejuvenating fibroblast cells in the skin, which protect your complexion from the harmful UV radiation.",2.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":395,""label"":""relevant-text-span"",""startOffset"":61}]}}]",x,,"['Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once its cooled down, your homemade moisturiser is ready to use!']"
3VLL1PIEOU3BO29C92K6712JK0LZO9,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3WLEIWSYHTWEDUI76KL4P1R1HNTH2Y,worker_426,Submitted,Mon Jan 23 06:23:39 PST 2023,Mon Jan 23 06:31:26 PST 2023,Thu Jan 26 06:31:26 PST 2023,,,,467,67% (6/9),67% (6/9),67% (6/9),133_2-3,0,MARCO_28_81767398-3,4,"2. Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once it’s cooled down, your homemade moisturiser is ready to use!  Vitamin E is acknowledged to be extremely beneficial for the skin.  It has excellent moisturising properties while treating acne scars.  Also, olive oil and coconut oil lock in the skin’s moisture, deterring dehydration and dryness.  3. Aloe vera moisturiser Image courtesy: iStock Ingredients: 2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.  That is all!  This is a homemade moisturiser that will keep your skin supple and soft while aiming at diminishing the wrinkles and tightening up the skin.  Aloe vera can do marvels for your complexion, especially if you’re dealing with excessive dryness during winter.  It aims at rejuvenating fibroblast cells in the skin, which protect your complexion from the harmful UV radiation.",2.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":395,""label"":""relevant-text-span"",""startOffset"":61}]}}]",x,,"['Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once its cooled down, your homemade moisturiser is ready to use!']"
3VLL1PIEOU3BO29C92K6712JK0LZO9,334916ZQEOJBRMN3ZBBMMR1Y19STZ8,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Mon Jan 23 06:22:42 PST 2023,5,BatchId:4994180;OriginalHitTemplateId:928390909;,600,259200,Thu Jan 26 06:22:42 PST 2023,,,3EF8EXOTT6A3FFV1BGOBWVXB29O1JB,worker_152,Submitted,Mon Jan 23 06:45:35 PST 2023,Mon Jan 23 06:53:39 PST 2023,Thu Jan 26 06:53:39 PST 2023,,,,484,100% (2/2),100% (2/2),100% (2/2),133_2-3,0,MARCO_28_81767398-3,4,"2. Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once it’s cooled down, your homemade moisturiser is ready to use!  Vitamin E is acknowledged to be extremely beneficial for the skin.  It has excellent moisturising properties while treating acne scars.  Also, olive oil and coconut oil lock in the skin’s moisture, deterring dehydration and dryness.  3. Aloe vera moisturiser Image courtesy: iStock Ingredients: 2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.  That is all!  This is a homemade moisturiser that will keep your skin supple and soft while aiming at diminishing the wrinkles and tightening up the skin.  Aloe vera can do marvels for your complexion, especially if you’re dealing with excessive dryness during winter.  It aims at rejuvenating fibroblast cells in the skin, which protect your complexion from the harmful UV radiation.",2.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":216,""label"":""relevant-text-span"",""startOffset"":60},{""endOffset"":327,""label"":""relevant-text-span"",""startOffset"":262}]}}]",x,,"[' Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan', 'After crushing the capsules of vitamin E, add them to the content']"
