HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans
3AFT28WXMJHPTCK29YSXKVIG7VAOIX,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:36 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:36 PST 2023,,,3WT783CTPGWHKZ7N3LWQRSF2DVLCBR,worker_477,Submitted,Tue Jan 24 06:56:25 PST 2023,Tue Jan 24 06:58:57 PST 2023,Fri Jan 27 06:58:57 PST 2023,,,,152,86% (244/284),93% (229/246),97% (169/174),133_3-4,0,MARCO_33_500264550-1,4,"Aromatherapy Lotion Recipe | AromaWeb Easy Aromatherapy Lotion Recipe I was torn on what title to give this recipe because this recipe isn't made from scratch, and I'm not trying to be misleading.  Making lotion from scratch is a bit complex (but definitely worth the effort), and I wanted to offer a recipe that beginners could enjoy making.  So, we begin by working with an unscented lotion base and add essential oils.  Very easy!  To learn more about making lotions from scratch, I recommend reading Making Aromatherapy Creams & Lotions: 101 Natural Formulas to Revitalize & Nourish Your Skin by Donna Maria Coles Johnson.  Ingredients 8 fl.oz.  unscented hand or body lotion (sellers of natural products and aromatherapy products sometimes sell lotion bases) 10 drops Patchouli 20 drops Sandalwood 5 drops Carrot Seed Directions The best way to blend the essential oils into the lotion is to pour the lotion into a bowl, add the oils and then mix very well.  Once mixed, add the lotion back to the bottle using a funnel.  Patchouli, sandalwood and carrot seed oils help aid dry skin.  The patchouli and sandalwood oils have a lovely rich scent when blended together.  The carrot seed oil is wonderful for the skin, but is a little harsh in aroma.",0.0,I need more information about purchasing an unscented lotion base,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":69,""label"":""relevant-text-span"",""startOffset"":29}]}}]",,,['AromaWeb Easy Aromatherapy Lotion Recipe']
3RZS0FBRXOPG19A3WO9QYSPB4VMCP0,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:23 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:23 PST 2023,,,3JJVG1YBEGCWLEY8OB9IDM9SLE05BD,worker_477,Submitted,Tue Jan 24 08:16:48 PST 2023,Tue Jan 24 08:18:23 PST 2023,Fri Jan 27 08:18:23 PST 2023,,,,95,86% (244/284),93% (229/246),97% (169/174),133_3-4,0,MARCO_57_1523847243-1,4,"Lotion Base and Body Butter - Wholesale Supplies Plus                                                        Close Bath & Body Bases • Bases Unscented • Lotion Base and Body Butter - (You Are Here - C832) Lotion Base and Body Butter Crafter’s Choice Lotion Bases are used by soap makers to expand their product line.  These lotions can be packaged as is or can be colored and fragranced.  There are a variety of bases including Gentle Face and Baby Cream, Goat Milk & Honey Lotion, Head to Toe Lotion, Luxury Hand and Body Cream, Moisturizing Lotion with Evening Primrose, Satin & Silk Lotion, She Aloe Lotion, and Silky Body Butter.  Advanced Filter Print Page 10 Results | Sort By: Name (A-Z) Price Low to High Price High to Low New Arrivals Customer Ratings 1 Crafter's Choice™ Basic Lotion Base Our Basic Lotion base contains Sunflower Oil and Allantoin.  Native American Indians were the first to discover the healing properties of Sunflower Oil which is rich in Vitamin E that helps moisturize and regenerate skin.  Allantoin is thought to have the ability to help heal wounds, sores and stimulate growth of healthy tissue.  It is a skin softener and anti-irritant.  It is similar to the Head to Toe Lotion but is less translucent in appearance.  Great to use as is or you can add fragrance and color.",1.0,I need more information about purchasing an unscented lotion base,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":633,""label"":""relevant-text-span"",""startOffset"":389},{""endOffset"":857,""label"":""relevant-text-span"",""startOffset"":763},{""endOffset"":1307,""label"":""relevant-text-span"",""startOffset"":860}]}}]",,,"['There are a variety of bases including Gentle Face and Baby Cream, Goat Milk & Honey Lotion, Head to Toe Lotion, Luxury Hand and Body Cream, Moisturizing Lotion with Evening Primrose, Satin & Silk Lotion, She Aloe Lotion, and Silky Body Butter.', ""Crafter's Choice Basic Lotion Base Our Basic Lotion base contains Sunflower Oil and Allantoin"", 'Native American Indians were the first to discover the healing properties of Sunflower Oil which is rich in Vitamin E that helps moisturize and regenerate skin.  Allantoin is thought to have the ability to help heal wounds, sores and stimulate growth of healthy tissue.  It is a skin softener and anti-irritant.  It is similar to the Head to Toe Lotion but is less translucent in appearance.  Great to use as is or you can add fragrance and color.']"
34HEO7RUHA9DK7TKP2HOXSZ25APRA5,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:23 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:23 PST 2023,,,358010RM5J8KWBGOZYJD6HUJH5PVXI,worker_477,Submitted,Tue Jan 24 08:01:38 PST 2023,Tue Jan 24 08:03:01 PST 2023,Fri Jan 27 08:03:01 PST 2023,,,,83,86% (244/284),93% (229/246),97% (169/174),133_3-6,0,MARCO_54_1782395814-4,4,"Below is a list of the skin types mentioned above and what carrier oils are best for each: Normal skin – jojoba, almond, macadamia nut oil – basically any carrier oil of choice but avoid heavy oils Dry skin – olive, avocado, wheat germ Oily skin – grapeseed, sunflower, apricot kernel Acne-prone skin – hemp, argan, sunflower (these all have a comedogenic rating of zero) Combination skin – jojoba, hemp, coconut Sensitive skin – sunflower, argan, hemp, coconut Mature skin – rosehip, tamanu, jojoba How to Make a Powerful Anti–Aging Essential Oil Blend Okay, let’s get on to the powerful anti-aging essential oil blend! You will need a total of 5 anti-aging essential oils and 1 carrier oil of choice (choose according to your skin type in the section above).  For storage, I recommend using amber glass dropper bottle.  Amber protects the delicate oils in the serum from light damage.  You only need to use a few drops (2-4) on your whole face.",3.0,What types of essential oils should I consider when making my own scented lotion?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":499,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,,"['Below is a list of the skin types mentioned above and what carrier oils are best for each: Normal skin  jojoba, almond, macadamia nut oil  basically any carrier oil of choice but avoid heavy oils Dry skin  olive, avocado, wheat germ Oily skin  grapeseed, sunflower, apricot kernel Acne-prone skin  hemp, argan, sunflower (these all have a comedogenic rating of zero) Combination skin  jojoba, hemp, coconut Sensitive skin  sunflower, argan, hemp, coconut Mature skin  rosehip, tamanu, jojoba']"
3XDSWAMB36711LBIW1OFYXFL9R8CQR,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:25 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:25 PST 2023,,,37UEWGM5HYNKD3EEJLTWAB1FRKY1R4,worker_477,Submitted,Tue Jan 24 07:45:50 PST 2023,Tue Jan 24 07:46:40 PST 2023,Fri Jan 27 07:46:40 PST 2023,,,,50,86% (244/284),93% (229/246),97% (169/174),133_3-6,0,MARCO_10_1112057649-12,4,"You can use any combination of essential oils that you prefer, but it’s a good idea to include oils that target the skin issues that you wish to treat. If you have dry or aging skin, geranium and rose essential oils are good options.  For skin issues such as eczema or psoriasis, jasmine, rose, chamomile, lavender, and sandalwood essential oils work well.  If you want to create an energizing lotion,use grapefruit or lemon essential oil.  If you want to prevent stretch marks, mix in lavender, neroli, patchouli, rose, and/or geranium essential oils.  {'smallUrl':'https:\/\/www.wikihow.com\/images\/thumb\/c\/c1\/Make-Lotion-Step-13-Version-3.jpg\/v4-460px-Make-Lotion-Step-13-Version-3.jpg','bigUrl':'\/images\/thumb\/c\/c1\/Make-Lotion-Step-13-Version-3.jpg\/aid27807-v4-728px-Make-Lotion-Step-13-Version-3.jpg','smallWidth':460,'smallHeight':306,'bigWidth':728,'bigHeight':485,'licensing':'<div class=\'mw-parser-output\'><p>\u00a9 2021 wikiHow, Inc.  All rights reserved.  wikiHow, Inc. is the copyright holder of this image under U.S. and international copyright laws.  This image is <b>not<\/b> licensed under the Creative Commons license applied to text content and some other images posted to the wikiHow website.  This image may not be used by other entities without the express written consent of wikiHow, Inc.<br>\n<\/p><p><br \/>\n<\/p><\/div>'} 3 Transfer the lotion to a storage container.",1.0,What types of essential oils should I consider when making my own scented lotion?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":150,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":232,""label"":""relevant-text-span"",""startOffset"":152},{""endOffset"":356,""label"":""relevant-text-span"",""startOffset"":235},{""endOffset"":438,""label"":""relevant-text-span"",""startOffset"":358},{""endOffset"":551,""label"":""relevant-text-span"",""startOffset"":441}]}}]",,,"['You can use any combination of essential oils that you prefer, but its a good idea to include oils that target the skin issues that you wish to treat', 'If you have dry or aging skin, geranium and rose essential oils are good options', 'For skin issues such as eczema or psoriasis, jasmine, rose, chamomile, lavender, and sandalwood essential oils work well.', 'If you want to create an energizing lotion,use grapefruit or lemon essential oil', 'If you want to prevent stretch marks, mix in lavender, neroli, patchouli, rose, and/or geranium essential oils']"
3X7837UUBHDVZHY4RKR3FWBPZA5J6F,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:25 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:25 PST 2023,,,35GCEFQ6IA3PPXEKG61SK7IBYLUZ3M,worker_477,Submitted,Tue Jan 24 07:43:48 PST 2023,Tue Jan 24 07:45:50 PST 2023,Fri Jan 27 07:45:50 PST 2023,,,,122,86% (244/284),93% (229/246),97% (169/174),133_3-6,0,MARCO_10_1112057649-6,4,"All rights reserved. wikiHow, Inc. is the copyright holder of this image under U.S. and international copyright laws.  This image is <b>not<\/b> licensed under the Creative Commons license applied to text content and some other images posted to the wikiHow website.  This image may not be used by other entities without the express written consent of wikiHow, Inc.<br>\n<\/p><p><br \/>\n<\/p><\/div>'} 1 Combine the aloe vera gel, vitamin E oil, and essential oils.  Add 1 cup (225 g) of pure aloe vera gel, 1 teaspoon (5 ml) of vitamin E oil, and 15 drops of your favorite essential oils to a medium bowl.  Use a spoon to carefully blend all of the ingredients together.  Set aside for the moment.  You can substitute distilled water or herbal tea for the aloe vera gel if you prefer.  The essential oils are mainly to scent the lotion, so you can use any combination that you prefer.  Lavender, eucalyptus, lemon, grapefruit, patchouli, rose, and jasmine are good options to consider.  The aloe vera gel mixture needs to come to room temperature.  You may want to place the bowl in a larger pot with some warm water.",2.0,What types of essential oils should I consider when making my own scented lotion?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":885,""label"":""relevant-text-span"",""startOffset"":787},{""endOffset"":986,""label"":""relevant-text-span"",""startOffset"":887}]}}]",,,"['The essential oils are mainly to scent the lotion, so you can use any combination that you prefer.', 'Lavender, eucalyptus, lemon, grapefruit, patchouli, rose, and jasmine are good options to consider.']"
31S7M7DAHK57W5XGQIB96LGVN7LLTU,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:25 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:25 PST 2023,,,3VHP9MDGRSZ7XGJ38NIMAI6NSTDFCC,worker_477,Submitted,Tue Jan 24 06:59:00 PST 2023,Tue Jan 24 07:00:12 PST 2023,Fri Jan 27 07:00:12 PST 2023,,,,72,86% (244/284),93% (229/246),97% (169/174),133_3-6,0,MARCO_42_845877443-3,4,"Summary Essential oils can be inhaled or diluted and applied to the skin. They may stimulate your sense of smell or have medicinal effects when absorbed.  Popular types There are more than 90 types of essential oils, each with its own unique smell and potential health benefits.  Here’s a list of 10 popular essential oils and the health claims associated with them: Peppermint: used to boost energy and aid digestion Lavender: used to relieve stress Sandalwood: used to calm nerves and help with focus Bergamot: used to reduce stress and improve skin conditions like eczema Rose: used to improve mood and reduce anxiety Chamomile: used to improve mood and relaxation Ylang-Ylang: used to treat headaches, nausea, and skin conditions Tea Tree: used to fight infections and boost immunity Jasmine: used to help with depression, childbirth, and libido Lemon: used to aid digestion, mood, headaches, and more Summary There are over 90 commonly used essential oils, each associated with certain health claims.  Popular oils include peppermint, lavender, and sandalwood.  Health benefits of essential oils Despite their widespread use, little is known about the ability of essential oils to treat certain health conditions.  Here’s a look at the evidence regarding some of the common health problems that essential oils and aromatherapy have been used to treat.",0.0,What types of essential oils should I consider when making my own scented lotion?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":905,""label"":""relevant-text-span"",""startOffset"":280}]}}]",,,"['Heres a list of 10 popular essential oils and the health claims associated with them: Peppermint: used to boost energy and aid digestion Lavender: used to relieve stress Sandalwood: used to calm nerves and help with focus Bergamot: used to reduce stress and improve skin conditions like eczema Rose: used to improve mood and reduce anxiety Chamomile: used to improve mood and relaxation Ylang-Ylang: used to treat headaches, nausea, and skin conditions Tea Tree: used to fight infections and boost immunity Jasmine: used to help with depression, childbirth, and libido Lemon: used to aid digestion, mood, headaches, and more']"
3W3RSPVVHW6MWIC5QN1JBH2X6LSLUL,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:27 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:27 PST 2023,,,3K9FOBBF2MYCOCQQJOUYL65JOTDNL7,worker_477,Submitted,Tue Jan 24 07:49:27 PST 2023,Tue Jan 24 07:50:35 PST 2023,Fri Jan 27 07:50:35 PST 2023,,,,68,86% (244/284),93% (229/246),97% (169/174),133_3-6,0,MARCO_21_822357894-6,4,"If you’re using the capsules, I would use a little bit less than the recipe calls for, since the oil from the capsules is thicker. You can also omit the Vitamin E if you don’t have any, and use extra fractionated coconut oil in it’s place.  Essential oil Using essential oils in this all natural body lotion will give it a great scent as well as adding additional aromatherapy benefits.  Most essential oils also have antibacterial properties which help prolong shelf life.  I used Rosemary for this batch, but I’m looking forward to making lavender, bergamot, and orange scented lotion in the future.  I recommend this brand of essentials for quality + affordability.  Here’s the full list of ingredients and necessary equipment: Lily of the Desert aloe vera gelly Fractionated liquid coconut oil Vitamin E oil Essential Oil (s) Electric hand mixer Small jar (s) or pump bottles for storage DIY Body Lotion Method Alright, let’s get to the recipe!  It couldn’t be simpler.  (Psst… if you want the quick version, skip to the recipe card at the bottom of the post.)  First, add 1 cup aloe vera gel, 4 TBSP fractionated liquid coconut oil, 1 tsp.  vitamin E oil, and 10-20 drops essential oils to a large bowl.",4.0,What types of essential oils should I consider when making my own scented lotion?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":600,""label"":""relevant-text-span"",""startOffset"":475}]}}]",,,"['I used Rosemary for this batch, but Im looking forward to making lavender, bergamot, and orange scented lotion in the future']"
3BDORL6HLOS1DMQI9GDF3NPQ5DACRS,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:25 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:25 PST 2023,,,39L1G8WVWV6SU1TC8VS0SDYZL6I312,worker_477,Submitted,Tue Jan 24 08:22:42 PST 2023,Tue Jan 24 08:23:56 PST 2023,Fri Jan 27 08:23:56 PST 2023,,,,74,86% (244/284),93% (229/246),97% (169/174),133_3-8,0,MARCO_12_1183093643-3,4,"You can use this spray more liberally than traditional perfume, but overusing it is not recommended because the ingredients may lead to skin irritations, and the scent can be overwhelming to others. Applying Body Spray Apply the spray directly onto your skin after a shower or bath when the skin is warm and the pores are open.  Apply a light layer of lotion, paying special attention to the pulse points on your body.  Then, at a distance of approximately 12 inches, spray a liberal amount of the DIY body spray.  Store the spray out of direct sunlight and in an upright position.  Do not keep it in the bathroom or in a place with a lot of moisture.  Body Lotion Recipe You Will Need: 16 oz of baby lotion 8 oz of vitamin E cream 8 oz of coconut oil (solid form) 80 drops of an essential oil of your choice (optional)  Mixing bowl Spatula Handheld electric mixer Four 8oz screw cap lids and jars (Mason jars are ideal.  Or recycle jars, but make sure they are sterilized.)  Instructions: Add the lotion, vitamin E, and coconut oil into the bowl.  Beat with an electric mixer until the consistency is like icing.  Add the drops of essential oil and mix gently with the spatula as you go.",4.0,"Okay, so how do I mix the unscented lotion and the essential oils?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":974,""label"":""relevant-text-span"",""startOffset"":653},{""endOffset"":1188,""label"":""relevant-text-span"",""startOffset"":976}]}}]",,,"['Body Lotion Recipe You Will Need: 16 oz of baby lotion 8 oz of vitamin E cream 8 oz of coconut oil (solid form) 80 drops of an essential oil of your choice (optional)  Mixing bowl Spatula Handheld electric mixer Four 8oz screw cap lids and jars (Mason jars are ideal.  Or recycle jars, but make sure they are sterilized.)', 'Instructions: Add the lotion, vitamin E, and coconut oil into the bowl.  Beat with an electric mixer until the consistency is like icing.  Add the drops of essential oil and mix gently with the spatula as you go.']"
3I4E7AFQ3OE11F9GNXZWQ633JIGTJ0,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:37 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:37 PST 2023,,,3V0Z7YWSI3FJVVDRB9YKGR0N4WOV27,worker_477,Submitted,Tue Jan 24 07:32:59 PST 2023,Tue Jan 24 07:35:25 PST 2023,Fri Jan 27 07:35:25 PST 2023,,,,146,86% (244/284),93% (229/246),97% (169/174),133_3-8,0,MARCO_13_320946250-4,4,"To make your lotion, you can add Vitamin E Oil for enhanced skin-healing properties, and you may choose to add essential oils if you have some favorites, those these steps are both optional. I personally love the fresh, light smell of pure coconut oil lingering around me throughout the day, so I tend to leave these steps out.  However, if I am making up a batch to give as a gift, I personalize the lotion with a scent like lavender or eucalyptus and package in a beautiful VioLiv Container.  By Kayla- Radiant Life 1 cup virgin coconut oil 1 teaspoon vitamin E oil (optional) a few drops of essential oils for fragrance (optional) 1.  Measure out 1 cup extra virgin coconut oil and add vitamin E and/or essential oils if desired.  2  . Place in KitchenAid mixer (can also use blender on 'whipped' setting) and allow to process for 6-7 minutes on high speed.  3  . Pour into desired container, seal, label and enjoy!  Want to try it out for yourself?  Every month we select one of our readers to receive a free jar of organic coconut oil!",1.0,"Okay, so how do I mix the unscented lotion and the essential oils?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":633,""label"":""relevant-text-span"",""startOffset"":518},{""endOffset"":919,""label"":""relevant-text-span"",""startOffset"":634}]}}]",,,"['1 cup virgin coconut oil 1 teaspoon vitamin E oil (optional) a few drops of essential oils for fragrance (optional)', ""1.  Measure out 1 cup extra virgin coconut oil and add vitamin E and/or essential oils if desired.  2  . Place in KitchenAid mixer (can also use blender on 'whipped' setting) and allow to process for 6-7 minutes on high speed.  3  . Pour into desired container, seal, label and enjoy! ""]"
34O39PNDLANI3HYCVGHKS3J8NSARB0,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:25 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:25 PST 2023,,,3R8YZBNQ9MXYCOEGVML56VINYKW7Q6,worker_477,Submitted,Tue Jan 24 08:18:24 PST 2023,Tue Jan 24 08:19:40 PST 2023,Fri Jan 27 08:19:40 PST 2023,,,,76,86% (244/284),93% (229/246),97% (169/174),133_3-8,0,MARCO_23_1171291460-7,4,"Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture.  If you're using a table-top blender, blend the mixture with the lid on for a few seconds.  If you're using an immersion blender, place the stick in the bottom of the mixture (in a high-rimmed bowl), and blend for a few seconds, pulsing up and down at the bottom a few times.  If you're using a table-top blender, take the lid off of your blender, or just the top part of the lid if you have that option on your blender.  With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.",0.0,"Okay, so how do I mix the unscented lotion and the essential oils?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":115,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":984,""label"":""relevant-text-span"",""startOffset"":824}]}}]",,,"['Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender).', 'With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.']"
3JY0Q5X06NLN58X9VRFMUAWY1WRGGA,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:27 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:27 PST 2023,,,3K4J6M3CXJ8PI1I0ZTSDM8GBT5SGAA,worker_477,Submitted,Tue Jan 24 06:52:29 PST 2023,Tue Jan 24 06:55:04 PST 2023,Fri Jan 27 06:55:04 PST 2023,,,,155,86% (244/284),93% (229/246),97% (169/174),133_3-8,0,MARCO_54_2015301119-3,4,"Oz Essential Oils Supplies: Immersion Blender Stainless Spoons Kitchen Scale Measuring Cup A Large Pot Jars, Tins, or Bottles (to store your lotion) Directions: Begin by washing everything up in hot soapy water. Make sure you wash your immersion blender, too!  Combine coconut oil, almond oil, and shea butter in your pot.  Heat them until just melted.  Add the emulsifying wax to the melted oil mixture and heat everything until the wax melts.  Remove pot from heat.  Combine the oil and wax mixture with milk and water.  Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.  Add optiphen and your essential oils, blend for 1 additional minute.  The mixture will thin back out at this point, that’s okay.  Pour mixture into the containers of your choice and allow to cool.  The mixture will thicken back up at room temp.  That’s it!  Super easy.  If you don’t want to use essential oils, you don’t have to.  I’ve also mixed this with herbal infused almond oil and herbal teas to add the scent and the properties of the herb.  It’s nice because it maintains the scent from the infused oil and tea.  But, it does make the lotion a bit darker.",2.0,"Okay, so how do I mix the unscented lotion and the essential oils?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":351,""label"":""relevant-text-span"",""startOffset"":324},{""endOffset"":520,""label"":""relevant-text-span"",""startOffset"":469},{""endOffset"":539,""label"":""relevant-text-span"",""startOffset"":523}]}}]",,,"['Heat them until just melted', 'Combine the oil and wax mixture with milk and water', 'Blend everything']"
3B9J25CZ39SDE1QVO5DKTXUMRFTCSG,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Tue Jan 24 06:49:30 PST 2023,1,BatchId:373864;OriginalHitTemplateId:921587277;,600,259200,Wed Jan 25 06:49:30 PST 2023,,,3C6FJU71TV89J1HYZ4VAT9Z954AUYY,worker_477,Submitted,Tue Jan 24 07:31:11 PST 2023,Tue Jan 24 07:32:59 PST 2023,Fri Jan 27 07:32:59 PST 2023,,,,108,86% (244/284),93% (229/246),97% (169/174),133_3-8,0,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.",3.0,"Okay, so how do I mix the unscented lotion and the essential oils?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":877,""label"":""relevant-text-span"",""startOffset"":439}]}}]",,,"['Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You dont want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.']"
